predicted_label	confidence	ensemble_agreement
1	0.997483	1.000000
1	0.960114	1.000000
1	0.775006	1.000000
1	0.999845	1.000000
2	0.925720	1.000000
4	0.605891	1.000000
2	0.917492	1.000000
2	0.767878	1.000000
3	0.998014	1.000000
3	0.997612	1.000000
3	0.999954	1.000000
4	0.548721	0.750000
3	0.996616	1.000000
1	0.956834	1.000000
3	0.974271	1.000000
3	0.977169	1.000000
2	0.913047	1.000000
3	0.999929	1.000000
2	0.949684	1.000000
4	0.853598	1.000000
1	0.978922	1.000000
2	0.976530	1.000000
1	0.988349	1.000000
1	0.999300	1.000000
3	0.738157	1.000000
3	0.973158	1.000000
4	0.712172	1.000000
1	0.996022	1.000000
2	0.905494	1.000000
4	0.746041	1.000000
3	0.999133	1.000000
2	0.798785	1.000000
1	0.998633	1.000000
1	0.998436	1.000000
3	0.973467	1.000000
2	0.937001	1.000000
1	0.940611	1.000000
1	0.716066	1.000000
3	0.782573	1.000000
3	0.995791	1.000000
2	0.596019	1.000000
3	0.997092	1.000000
2	0.968778	1.000000
1	0.991043	1.000000
1	0.860056	1.000000
1	0.992685	1.000000
2	0.920641	1.000000
4	0.530664	1.000000
1	0.997073	1.000000
1	0.922007	1.000000
3	0.366836	0.500000
2	0.965381	1.000000
1	0.910900	1.000000
2	0.982480	1.000000
3	0.943451	1.000000
2	0.993790	1.000000
2	0.980289	1.000000
3	0.779630	1.000000
1	0.997245	1.000000
2	0.991666	1.000000
2	0.978365	1.000000
3	0.928330	1.000000
1	0.988104	1.000000
1	0.867167	1.000000
2	0.996609	1.000000
2	0.991021	1.000000
3	0.999225	1.000000
1	0.990546	1.000000
4	0.977497	1.000000
2	0.897933	1.000000
4	0.699124	1.000000
2	0.989037	1.000000
2	0.997191	1.000000
1	0.999768	1.000000
3	0.994849	1.000000
2	0.926780	1.000000
3	0.997917	1.000000
3	0.972672	1.000000
2	0.847721	1.000000
3	0.885845	1.000000
1	0.987006	1.000000
4	0.551448	0.750000
4	0.478551	0.625000
2	0.997442	1.000000
2	0.604481	0.875000
3	0.943623	1.000000
2	0.494575	0.500000
3	0.915966	1.000000
1	0.883916	1.000000
3	0.999907	1.000000
2	0.951818	1.000000
2	0.983413	1.000000
3	0.873224	1.000000
3	0.968683	1.000000
1	0.998963	1.000000
4	0.910908	1.000000
2	0.816964	1.000000
4	0.916851	1.000000
2	0.988233	1.000000
2	0.986102	1.000000
1	0.992059	1.000000
4	0.758592	1.000000
3	0.999793	1.000000
1	0.998744	1.000000
2	0.978192	1.000000
1	0.996549	1.000000
2	0.986952	1.000000
1	0.599811	1.000000
1	0.996463	1.000000
3	0.998878	1.000000
2	0.895116	1.000000
2	0.595115	0.875000
1	0.998085	1.000000
1	0.993407	1.000000
2	0.929829	1.000000
1	0.837790	1.000000
3	0.993154	1.000000
1	0.888729	1.000000
2	0.790955	1.000000
3	0.974323	1.000000
1	0.865885	1.000000
3	0.999773	1.000000
3	0.989148	1.000000
2	0.990461	1.000000
3	0.999464	1.000000
1	0.995014	1.000000
2	0.931195	1.000000
3	0.836946	1.000000
1	0.969259	1.000000
3	0.994817	1.000000
2	0.663766	1.000000
1	0.991456	1.000000
3	0.940125	1.000000
1	0.999629	1.000000
2	0.782544	1.000000
4	0.949313	1.000000
1	0.442042	0.750000
3	0.993973	1.000000
3	0.970619	1.000000
1	0.979527	1.000000
4	0.640439	1.000000
1	0.999063	1.000000
1	0.999678	1.000000
2	0.564599	0.875000
3	0.913277	1.000000
1	0.998534	1.000000
3	0.614767	1.000000
4	0.921229	1.000000
1	0.990953	1.000000
2	0.436453	0.625000
4	0.578912	0.875000
1	0.413485	0.750000
1	0.999042	1.000000
3	0.960855	1.000000
1	0.998278	1.000000
2	0.985607	1.000000
2	0.837919	1.000000
3	0.999084	1.000000
1	0.646987	1.000000
2	0.746438	1.000000
1	0.427005	0.875000
1	0.957873	1.000000
3	0.996313	1.000000
3	0.978147	1.000000
2	0.831178	1.000000
2	0.851618	1.000000
2	0.976325	1.000000
4	0.840629	1.000000
4	0.941567	1.000000
1	0.925963	1.000000
1	0.999299	1.000000
4	0.644334	1.000000
3	0.999771	1.000000
4	0.903422	1.000000
2	0.950678	1.000000
1	0.982500	1.000000
1	0.973835	1.000000
1	0.769837	1.000000
1	0.996983	1.000000
3	0.997857	1.000000
3	0.602023	1.000000
3	0.530527	1.000000
4	0.805491	1.000000
1	0.992722	1.000000
2	0.990842	1.000000
2	0.954861	1.000000
1	0.999541	1.000000
2	0.989790	1.000000
4	0.510580	0.875000
2	0.873021	1.000000
2	0.741600	1.000000
3	0.999975	1.000000
3	0.998771	1.000000
3	0.661992	1.000000
3	0.995938	1.000000
3	0.999434	1.000000
2	0.991779	1.000000
3	0.992048	1.000000
1	0.928687	1.000000
2	0.565026	0.875000
2	0.939213	1.000000
1	0.995741	1.000000
4	0.504265	0.750000
3	0.998843	1.000000
3	0.996816	1.000000
1	0.595661	1.000000
3	0.999960	1.000000
1	0.954432	1.000000
3	0.999189	1.000000
2	0.791805	1.000000
2	0.869400	1.000000
2	0.954162	1.000000
1	0.989232	1.000000
2	0.973217	1.000000
2	0.552701	1.000000
1	0.690283	1.000000
4	0.669190	1.000000
1	0.882706	1.000000
1	0.999830	1.000000
2	0.920344	1.000000
2	0.901588	1.000000
4	0.959460	1.000000
2	0.995170	1.000000
1	0.942131	1.000000
2	0.845541	1.000000
2	0.945969	1.000000
3	0.947663	1.000000
2	0.984085	1.000000
3	0.999606	1.000000
3	0.997590	1.000000
2	0.990887	1.000000
4	0.961160	1.000000
1	0.885052	1.000000
2	0.983272	1.000000
1	0.922290	1.000000
1	0.999249	1.000000
1	0.994984	1.000000
3	0.999897	1.000000
3	0.916985	1.000000
3	0.989631	1.000000
3	0.999418	1.000000
4	0.894458	1.000000
3	0.998808	1.000000
3	0.539467	0.875000
3	0.999823	1.000000
2	0.437011	0.750000
1	0.994441	1.000000
4	0.881832	1.000000
1	0.762552	1.000000
2	0.607631	0.875000
4	0.855781	1.000000
3	0.997233	1.000000
3	0.998848	1.000000
3	0.999952	1.000000
1	0.994689	1.000000
4	0.502517	1.000000
1	0.996208	1.000000
3	0.999720	1.000000
2	0.993795	1.000000
2	0.988631	1.000000
1	0.999043	1.000000
3	0.790643	1.000000
2	0.972215	1.000000
3	0.967757	1.000000
1	0.988846	1.000000
3	0.998732	1.000000
1	0.997093	1.000000
1	0.996919	1.000000
3	0.999854	1.000000
3	0.589710	0.875000
4	0.732180	1.000000
4	0.600113	0.875000
3	0.999506	1.000000
1	0.999684	1.000000
1	0.964283	1.000000
3	0.995583	1.000000
3	0.958834	1.000000
4	0.778991	1.000000
1	0.992092	1.000000
2	0.937046	1.000000
2	0.967265	1.000000
4	0.867145	1.000000
1	0.665043	1.000000
2	0.984326	1.000000
4	0.760226	1.000000
1	0.999522	1.000000
3	0.991419	1.000000
1	0.991458	1.000000
1	0.997382	1.000000
3	0.997219	1.000000
3	0.993878	1.000000
2	0.727028	1.000000
1	0.933593	1.000000
4	0.761251	1.000000
2	0.853134	1.000000
3	0.999915	1.000000
3	0.982694	1.000000
2	0.993031	1.000000
1	0.999964	1.000000
1	0.994569	1.000000
3	0.999740	1.000000
3	0.999747	1.000000
1	0.988781	1.000000
4	0.479586	0.625000
2	0.966379	1.000000
1	0.997840	1.000000
2	0.982655	1.000000
4	0.850808	1.000000
3	0.985663	1.000000
1	0.999746	1.000000
1	0.983831	1.000000
1	0.991445	1.000000
1	0.999949	1.000000
2	0.985725	1.000000
3	0.999877	1.000000
2	0.918068	1.000000
1	0.999731	1.000000
1	0.933947	1.000000
1	0.991693	1.000000
1	0.993469	1.000000
3	0.999670	1.000000
3	0.999345	1.000000
2	0.448440	1.000000
1	0.987918	1.000000
2	0.435873	0.750000
2	0.727992	1.000000
1	0.999500	1.000000
2	0.974631	1.000000
1	0.984376	1.000000
1	0.762500	1.000000
3	0.991549	1.000000
3	0.999669	1.000000
1	0.995625	1.000000
3	0.997846	1.000000
1	0.791455	1.000000
1	0.999934	1.000000
4	0.711647	1.000000
3	0.998610	1.000000
1	0.840785	1.000000
3	0.997647	1.000000
1	0.996808	1.000000
1	0.973371	1.000000
4	0.573421	0.750000
4	0.502258	0.500000
2	0.982443	1.000000
4	0.780389	1.000000
1	0.998552	1.000000
4	0.731585	1.000000
3	0.929094	1.000000
1	0.999632	1.000000
2	0.966974	1.000000
4	0.843003	1.000000
3	0.999844	1.000000
3	0.999290	1.000000
2	0.977778	1.000000
2	0.992222	1.000000
3	0.999951	1.000000
1	0.999343	1.000000
3	0.990150	1.000000
2	0.976248	1.000000
1	0.996071	1.000000
1	0.998097	1.000000
2	0.798984	1.000000
3	0.997995	1.000000
3	0.999680	1.000000
1	0.997301	1.000000
2	0.705956	1.000000
1	0.999346	1.000000
2	0.627473	1.000000
3	0.992424	1.000000
3	0.988068	1.000000
2	0.995753	1.000000
2	0.807933	1.000000
1	0.980539	1.000000
2	0.621497	1.000000
3	0.990685	1.000000
3	0.997761	1.000000
3	0.958446	1.000000
2	0.858609	1.000000
1	0.947462	1.000000
1	0.970254	1.000000
2	0.871972	1.000000
1	0.973293	1.000000
2	0.998173	1.000000
4	0.739839	1.000000
2	0.979645	1.000000
3	0.926410	1.000000
2	0.884023	1.000000
3	0.908887	1.000000
1	0.996994	1.000000
3	0.977642	1.000000
2	0.977529	1.000000
1	0.558843	0.750000
3	0.782691	1.000000
3	0.999445	1.000000
4	0.591221	0.875000
3	0.999711	1.000000
1	0.935404	1.000000
2	0.874445	1.000000
3	0.996640	1.000000
3	0.999309	1.000000
3	0.999955	1.000000
2	0.819602	1.000000
1	0.978213	1.000000
3	0.999973	1.000000
1	0.999049	1.000000
1	0.870751	1.000000
2	0.616637	1.000000
3	0.998958	1.000000
2	0.968645	1.000000
2	0.994481	1.000000
3	0.998351	1.000000
3	0.999196	1.000000
1	0.986836	1.000000
3	0.998772	1.000000
1	0.991619	1.000000
3	0.717939	1.000000
1	0.999385	1.000000
2	0.794920	1.000000
3	0.900500	1.000000
1	0.946266	1.000000
1	0.995373	1.000000
1	0.999948	1.000000
3	0.935966	1.000000
3	0.999209	1.000000
1	0.998430	1.000000
3	0.966849	1.000000
4	0.474057	1.000000
4	0.875308	1.000000
4	0.608142	1.000000
3	0.999814	1.000000
1	0.993902	1.000000
2	0.982438	1.000000
1	0.977901	1.000000
2	0.858712	1.000000
3	0.996774	1.000000
1	0.992540	1.000000
1	0.974465	1.000000
3	0.926581	1.000000
1	0.992849	1.000000
1	0.988079	1.000000
3	0.951749	1.000000
2	0.966608	1.000000
2	0.959731	1.000000
3	0.996206	1.000000
1	0.606895	1.000000
1	0.866889	1.000000
2	0.692842	1.000000
4	0.731766	1.000000
4	0.933088	1.000000
1	0.993453	1.000000
1	0.997318	1.000000
3	0.986822	1.000000
3	0.950920	1.000000
3	0.950204	1.000000
2	0.908305	1.000000
3	0.999814	1.000000
1	0.995395	1.000000
2	0.755766	1.000000
3	0.986729	1.000000
3	0.522537	0.625000
3	0.999833	1.000000
4	0.561477	1.000000
2	0.893413	1.000000
2	0.986949	1.000000
3	0.954724	1.000000
1	0.875382	1.000000
2	0.952509	1.000000
1	0.977907	1.000000
3	0.974423	1.000000
2	0.976377	1.000000
3	0.990250	1.000000
1	0.988561	1.000000
3	0.999923	1.000000
4	0.529715	0.625000
2	0.984458	1.000000
4	0.637931	1.000000
2	0.955905	1.000000
1	0.988807	1.000000
3	0.990252	1.000000
2	0.931122	1.000000
1	0.907205	1.000000
3	0.998592	1.000000
2	0.798295	1.000000
4	0.581852	0.875000
1	0.997999	1.000000
3	0.945335	1.000000
1	0.999553	1.000000
3	0.999983	1.000000
3	0.979925	1.000000
2	0.992092	1.000000
4	0.935804	1.000000
4	0.646821	1.000000
1	0.987726	1.000000
2	0.996020	1.000000
3	0.999489	1.000000
3	0.998540	1.000000
2	0.780659	1.000000
2	0.818611	1.000000
3	0.999762	1.000000
2	0.970235	1.000000
1	0.999041	1.000000
3	0.980182	1.000000
4	0.946317	1.000000
3	0.506659	0.625000
3	0.999774	1.000000
2	0.697266	1.000000
1	0.997342	1.000000
3	0.967635	1.000000
3	0.999942	1.000000
4	0.898906	1.000000
1	0.966118	1.000000
4	0.643074	1.000000
3	0.975458	1.000000
1	0.995868	1.000000
2	0.969075	1.000000
1	0.993037	1.000000
2	0.998748	1.000000
2	0.435464	0.625000
1	0.555770	1.000000
3	0.725478	1.000000
3	0.994140	1.000000
1	0.974363	1.000000
3	0.999952	1.000000
2	0.634683	1.000000
3	0.997920	1.000000
3	0.994240	1.000000
2	0.477541	0.875000
2	0.837308	1.000000
2	0.985199	1.000000
1	0.998337	1.000000
3	0.999946	1.000000
2	0.779747	1.000000
2	0.970466	1.000000
3	0.999838	1.000000
3	0.975160	1.000000
4	0.632860	1.000000
2	0.911353	1.000000
3	0.658707	1.000000
2	0.963098	1.000000
2	0.962536	1.000000
2	0.969484	1.000000
4	0.906656	1.000000
2	0.997936	1.000000
2	0.560919	0.875000
4	0.704023	1.000000
1	0.996324	1.000000
2	0.995988	1.000000
1	0.995860	1.000000
3	0.999781	1.000000
1	0.998623	1.000000
1	0.998492	1.000000
2	0.867880	1.000000
1	0.989433	1.000000
1	0.999948	1.000000
3	0.999342	1.000000
3	0.985790	1.000000
3	0.999713	1.000000
1	0.991343	1.000000
2	0.970356	1.000000
4	0.838553	1.000000
3	0.983724	1.000000
3	0.792691	1.000000
4	0.954112	1.000000
1	0.999185	1.000000
3	0.999801	1.000000
3	0.968809	1.000000
1	0.994088	1.000000
3	0.996873	1.000000
1	0.997885	1.000000
3	0.603666	1.000000
3	0.996591	1.000000
3	0.996432	1.000000
3	0.996438	1.000000
4	0.715507	1.000000
3	0.954427	1.000000
2	0.997699	1.000000
3	0.997462	1.000000
1	0.997694	1.000000
1	0.998277	1.000000
3	0.998798	1.000000
3	0.999873	1.000000
3	0.999836	1.000000
2	0.845620	1.000000
1	0.912628	1.000000
3	0.999201	1.000000
2	0.914349	1.000000
2	0.753993	1.000000
2	0.948987	1.000000
1	0.631048	1.000000
3	0.917717	1.000000
2	0.854413	1.000000
4	0.410440	0.500000
1	0.954942	1.000000
1	0.990953	1.000000
2	0.625428	1.000000
4	0.593347	0.875000
3	0.999974	1.000000
2	0.993652	1.000000
1	0.996630	1.000000
2	0.916900	1.000000
2	0.534541	0.625000
3	0.981827	1.000000
3	0.981905	1.000000
1	0.999292	1.000000
2	0.984261	1.000000
2	0.706897	1.000000
1	0.974254	1.000000
1	0.740088	1.000000
3	0.999728	1.000000
1	0.955385	1.000000
2	0.952096	1.000000
3	0.935172	1.000000
3	0.838758	1.000000
1	0.988778	1.000000
3	0.949998	1.000000
3	0.957040	1.000000
3	0.876356	1.000000
4	0.554114	1.000000
2	0.965376	1.000000
2	0.934871	1.000000
3	0.824440	1.000000
3	0.999314	1.000000
1	0.999038	1.000000
2	0.686720	1.000000
1	0.996650	1.000000
4	0.618168	1.000000
3	0.922401	1.000000
3	0.999143	1.000000
3	0.999954	1.000000
2	0.952702	1.000000
3	0.999696	1.000000
4	0.717045	1.000000
3	0.952984	1.000000
3	0.998451	1.000000
4	0.977379	1.000000
1	0.978515	1.000000
3	0.999446	1.000000
3	0.942093	1.000000
2	0.696076	1.000000
1	0.999169	1.000000
3	0.989241	1.000000
3	0.990273	1.000000
3	0.994562	1.000000
2	0.999085	1.000000
2	0.989132	1.000000
4	0.484266	1.000000
2	0.844150	1.000000
3	0.985685	1.000000
1	0.995867	1.000000
2	0.970430	1.000000
2	0.986449	1.000000
3	0.999916	1.000000
4	0.864819	1.000000
1	0.998157	1.000000
2	0.949588	1.000000
3	0.999781	1.000000
2	0.983130	1.000000
3	0.962149	1.000000
1	0.999524	1.000000
2	0.919079	1.000000
2	0.991548	1.000000
1	0.997957	1.000000
1	0.981014	1.000000
2	0.990637	1.000000
4	0.617371	0.875000
2	0.794615	1.000000
2	0.985638	1.000000
2	0.997089	1.000000
4	0.794162	1.000000
1	0.992794	1.000000
1	0.999769	1.000000
3	0.993330	1.000000
2	0.455900	0.625000
3	0.998137	1.000000
3	0.999949	1.000000
2	0.807184	1.000000
2	0.604580	1.000000
3	0.877174	1.000000
3	0.999560	1.000000
3	0.807477	1.000000
3	0.937360	1.000000
2	0.978585	1.000000
3	0.999898	1.000000
3	0.996161	1.000000
1	0.862397	1.000000
3	0.991347	1.000000
1	0.998094	1.000000
1	0.999340	1.000000
4	0.932207	1.000000
3	0.997950	1.000000
3	0.999746	1.000000
3	0.950939	1.000000
1	0.997890	1.000000
1	0.999338	1.000000
3	0.999892	1.000000
4	0.531188	1.000000
3	0.999981	1.000000
3	0.858197	1.000000
1	0.973739	1.000000
3	0.993264	1.000000
3	0.999735	1.000000
1	0.988723	1.000000
2	0.922086	1.000000
4	0.527562	0.875000
3	0.997318	1.000000
2	0.688640	1.000000
1	0.979411	1.000000
2	0.890770	1.000000
2	0.907185	1.000000
1	0.973446	1.000000
3	0.993962	1.000000
3	0.999920	1.000000
2	0.963158	1.000000
1	0.963547	1.000000
3	0.998326	1.000000
2	0.551793	0.750000
1	0.925199	1.000000
3	0.958491	1.000000
1	0.984951	1.000000
1	0.990897	1.000000
1	0.961716	1.000000
2	0.652848	1.000000
1	0.999282	1.000000
3	0.999722	1.000000
3	0.999292	1.000000
1	0.995272	1.000000
4	0.876811	1.000000
3	0.945013	1.000000
2	0.978749	1.000000
1	0.491855	1.000000
3	0.996807	1.000000
3	0.997974	1.000000
3	0.978130	1.000000
3	0.477363	1.000000
2	0.995139	1.000000
2	0.997281	1.000000
3	0.997087	1.000000
3	0.978163	1.000000
3	0.999241	1.000000
3	0.997233	1.000000
1	0.995550	1.000000
2	0.551978	0.625000
4	0.661281	0.875000
2	0.583773	0.875000
3	0.997775	1.000000
1	0.656024	1.000000
3	0.986498	1.000000
1	0.458527	0.875000
1	0.525326	0.625000
1	0.998886	1.000000
3	0.998987	1.000000
3	0.982462	1.000000
3	0.992099	1.000000
1	0.977952	1.000000
1	0.998231	1.000000
3	0.999733	1.000000
2	0.753029	1.000000
2	0.993203	1.000000
3	0.983993	1.000000
1	0.998609	1.000000
1	0.999503	1.000000
4	0.807428	1.000000
3	0.999959	1.000000
3	0.999699	1.000000
3	0.997616	1.000000
3	0.999874	1.000000
3	0.627512	0.875000
1	0.713428	1.000000
3	0.995389	1.000000
4	0.582749	1.000000
2	0.889087	1.000000
1	0.903946	1.000000
2	0.516142	0.875000
3	0.997685	1.000000
4	0.989508	1.000000
4	0.970311	1.000000
4	0.850711	1.000000
2	0.923838	1.000000
1	0.999584	1.000000
1	0.999393	1.000000
1	0.859351	1.000000
3	0.611972	0.875000
2	0.848833	1.000000
2	0.678196	1.000000
2	0.993032	1.000000
2	0.779462	1.000000
3	0.992779	1.000000
3	0.614112	1.000000
2	0.984327	1.000000
1	0.999858	1.000000
3	0.866822	1.000000
1	0.991443	1.000000
3	0.999566	1.000000
3	0.994529	1.000000
3	0.974078	1.000000
2	0.771932	1.000000
3	0.997666	1.000000
3	0.983503	1.000000
3	0.998774	1.000000
4	0.805573	1.000000
4	0.793541	1.000000
4	0.771115	1.000000
1	0.999831	1.000000
1	0.984562	1.000000
1	0.987744	1.000000
1	0.999335	1.000000
4	0.755138	1.000000
1	0.995804	1.000000
2	0.555054	1.000000
1	0.998207	1.000000
4	0.834432	1.000000
3	0.999985	1.000000
4	0.623236	0.875000
2	0.986380	1.000000
1	0.999753	1.000000
2	0.994576	1.000000
2	0.772793	1.000000
4	0.556557	1.000000
2	0.864459	1.000000
1	0.946998	1.000000
2	0.880932	1.000000
3	0.971188	1.000000
3	0.852909	1.000000
1	0.992367	1.000000
1	0.835001	1.000000
3	0.996133	1.000000
1	0.880650	1.000000
3	0.997845	1.000000
1	0.846854	1.000000
3	0.852910	1.000000
3	0.999718	1.000000
3	0.999392	1.000000
1	0.912650	1.000000
3	0.999430	1.000000
3	0.968044	1.000000
2	0.926338	1.000000
2	0.984301	1.000000
1	0.961436	1.000000
3	0.999330	1.000000
1	0.998859	1.000000
1	0.965577	1.000000
4	0.900541	1.000000
4	0.728604	1.000000
4	0.882647	1.000000
1	0.899120	1.000000
1	0.998303	1.000000
1	0.996599	1.000000
1	0.999650	1.000000
1	0.999710	1.000000
3	0.692890	1.000000
2	0.995050	1.000000
1	0.981616	1.000000
2	0.910011	1.000000
1	0.989495	1.000000
4	0.564858	1.000000
1	0.990990	1.000000
1	0.997443	1.000000
3	0.756817	1.000000
2	0.830975	1.000000
2	0.881774	1.000000
1	0.998240	1.000000
2	0.915205	1.000000
2	0.973588	1.000000
1	0.949218	1.000000
4	0.908615	1.000000
3	0.999627	1.000000
2	0.614801	0.875000
4	0.643566	1.000000
1	0.985595	1.000000
2	0.902552	1.000000
1	0.999598	1.000000
3	0.969031	1.000000
3	0.964620	1.000000
1	0.999849	1.000000
4	0.548524	0.875000
1	0.999187	1.000000
1	0.998646	1.000000
1	0.999841	1.000000
4	0.596852	1.000000
3	0.998344	1.000000
2	0.682211	1.000000
1	0.978235	1.000000
3	0.996087	1.000000
3	0.449971	0.500000
1	0.986867	1.000000
3	0.980571	1.000000
3	0.951693	1.000000
1	0.983181	1.000000
4	0.847285	1.000000
3	0.985848	1.000000
1	0.999931	1.000000
2	0.962559	1.000000
2	0.947148	1.000000
4	0.916160	1.000000
1	0.702543	1.000000
3	0.997354	1.000000
1	0.998389	1.000000
3	0.999907	1.000000
1	0.994728	1.000000
2	0.885412	1.000000
2	0.961261	1.000000
3	0.998237	1.000000
2	0.988633	1.000000
3	0.946603	1.000000
3	0.951757	1.000000
3	0.998094	1.000000
4	0.914195	1.000000
1	0.998771	1.000000
4	0.589910	0.875000
4	0.854841	1.000000
2	0.997924	1.000000
3	0.873352	1.000000
3	0.796860	1.000000
2	0.977636	1.000000
1	0.996402	1.000000
1	0.967861	1.000000
4	0.465519	0.750000
2	0.748024	1.000000
3	0.945883	1.000000
1	0.998700	1.000000
4	0.880305	1.000000
1	0.976548	1.000000
1	0.976171	1.000000
4	0.932882	1.000000
3	0.999502	1.000000
4	0.520840	0.625000
2	0.621163	1.000000
1	0.916846	1.000000
3	0.916216	1.000000
1	0.944436	1.000000
2	0.996118	1.000000
2	0.942215	1.000000
3	0.999926	1.000000
3	0.965746	1.000000
2	0.742715	1.000000
2	0.657837	1.000000
1	0.908385	1.000000
1	0.987968	1.000000
2	0.676290	1.000000
1	0.906976	1.000000
1	0.851031	1.000000
3	0.996052	1.000000
4	0.909647	1.000000
1	0.998945	1.000000
4	0.779413	1.000000
1	0.881916	1.000000
3	0.911411	1.000000
1	0.992997	1.000000
1	0.985517	1.000000
1	0.999550	1.000000
2	0.609683	1.000000
4	0.508117	0.750000
3	0.986696	1.000000
3	0.912904	1.000000
2	0.922190	1.000000
2	0.670738	1.000000
3	0.715491	1.000000
2	0.871210	1.000000
1	0.995230	1.000000
2	0.991779	1.000000
1	0.419267	0.625000
3	0.999911	1.000000
1	0.993610	1.000000
1	0.998999	1.000000
1	0.993930	1.000000
2	0.873117	1.000000
2	0.749337	1.000000
1	0.999340	1.000000
3	0.970266	1.000000
3	0.996510	1.000000
3	0.997757	1.000000
2	0.995522	1.000000
3	0.963672	1.000000
4	0.956884	1.000000
1	0.989751	1.000000
1	0.972630	1.000000
3	0.905073	1.000000
3	0.959124	1.000000
3	0.996552	1.000000
2	0.645078	1.000000
1	0.998821	1.000000
2	0.995024	1.000000
4	0.660360	1.000000
1	0.983361	1.000000
4	0.914842	1.000000
3	0.997098	1.000000
1	0.994032	1.000000
2	0.770702	1.000000
4	0.937323	1.000000
2	0.932166	1.000000
2	0.607408	1.000000
1	0.998180	1.000000
3	0.990221	1.000000
1	0.998084	1.000000
1	0.993163	1.000000
4	0.948676	1.000000
1	0.979850	1.000000
3	0.997448	1.000000
3	0.707095	1.000000
2	0.984189	1.000000
4	0.801138	1.000000
4	0.967632	1.000000
2	0.950923	1.000000
1	0.995403	1.000000
4	0.810896	1.000000
3	0.999788	1.000000
3	0.998322	1.000000
4	0.531608	1.000000
1	0.998889	1.000000
3	0.999708	1.000000
3	0.891296	1.000000
3	0.996487	1.000000
3	0.999485	1.000000
3	0.607830	0.875000
1	0.990661	1.000000
2	0.984453	1.000000
1	0.993997	1.000000
2	0.820508	1.000000
1	0.986860	1.000000
4	0.814205	1.000000
3	0.999940	1.000000
3	0.999985	1.000000
1	0.993346	1.000000
3	0.998499	1.000000
2	0.924973	1.000000
1	0.726517	1.000000
1	0.871214	1.000000
1	0.890051	1.000000
1	0.991871	1.000000
1	0.918361	1.000000
1	0.979823	1.000000
3	0.999762	1.000000
2	0.939764	1.000000
1	0.996741	1.000000
1	0.994467	1.000000
1	0.997526	1.000000
3	0.999816	1.000000
3	0.999651	1.000000
2	0.936718	1.000000
2	0.892083	1.000000
2	0.659216	1.000000
1	0.999493	1.000000
3	0.998510	1.000000
2	0.979930	1.000000
1	0.999149	1.000000
2	0.847348	1.000000
3	0.988680	1.000000
2	0.892613	1.000000
1	0.998416	1.000000
2	0.978960	1.000000
3	0.894208	1.000000
2	0.971509	1.000000
2	0.914898	1.000000
4	0.938706	1.000000
3	0.999970	1.000000
3	0.934481	1.000000
2	0.966351	1.000000
3	0.807745	1.000000
3	0.956841	1.000000
3	0.999894	1.000000
1	0.877306	1.000000
3	0.999617	1.000000
2	0.990300	1.000000
1	0.999811	1.000000
2	0.944992	1.000000
4	0.733983	1.000000
3	0.951619	1.000000
1	0.985140	1.000000
2	0.762367	1.000000
2	0.526102	0.750000
3	0.994832	1.000000
1	0.992755	1.000000
2	0.990425	1.000000
2	0.917001	1.000000
2	0.576652	0.875000
3	0.999682	1.000000
4	0.837229	1.000000
2	0.902583	1.000000
2	0.587878	1.000000
1	0.975081	1.000000
2	0.900764	1.000000
2	0.980231	1.000000
3	0.999698	1.000000
3	0.985713	1.000000
1	0.992227	1.000000
3	0.946209	1.000000
3	0.999903	1.000000
1	0.993484	1.000000
2	0.976259	1.000000
1	0.913168	1.000000
4	0.951659	1.000000
1	0.521625	0.625000
1	0.940547	1.000000
2	0.815017	1.000000
1	0.992057	1.000000
3	0.999752	1.000000
4	0.852270	1.000000
1	0.999897	1.000000
1	0.976917	1.000000
3	0.987464	1.000000
3	0.956562	1.000000
2	0.885067	1.000000
1	0.990264	1.000000
1	0.991394	1.000000
4	0.572861	1.000000
2	0.923644	1.000000
2	0.961960	1.000000
3	0.748141	1.000000
1	0.993010	1.000000
2	0.870967	1.000000
4	0.733559	1.000000
1	0.977849	1.000000
1	0.998212	1.000000
4	0.938296	1.000000
3	0.999189	1.000000
1	0.999136	1.000000
3	0.968757	1.000000
3	0.999686	1.000000
4	0.840296	1.000000
3	0.921022	1.000000
3	0.850290	1.000000
3	0.900249	1.000000
1	0.913545	1.000000
1	0.999178	1.000000
3	0.795822	1.000000
4	0.921671	1.000000
3	0.999945	1.000000
2	0.652650	0.875000
1	0.977182	1.000000
3	0.998292	1.000000
3	0.912754	1.000000
1	0.976843	1.000000
1	0.993185	1.000000
1	0.996753	1.000000
3	0.999523	1.000000
3	0.993015	1.000000
2	0.980180	1.000000
3	0.991321	1.000000
1	0.755375	1.000000
2	0.959032	1.000000
1	0.998739	1.000000
3	0.999910	1.000000
1	0.538326	1.000000
4	0.665336	1.000000
1	0.996194	1.000000
3	0.999939	1.000000
3	0.449801	0.750000
3	0.882591	1.000000
1	0.998683	1.000000
3	0.995173	1.000000
4	0.358822	0.375000
2	0.870272	1.000000
3	0.939880	1.000000
2	0.955741	1.000000
1	0.990142	1.000000
2	0.637232	1.000000
3	0.999512	1.000000
3	0.898241	1.000000
4	0.819612	1.000000
3	0.999939	1.000000
2	0.976664	1.000000
2	0.993200	1.000000
3	0.892467	1.000000
3	0.999821	1.000000
