predicted_label	confidence	ensemble_agreement
1	0.493644	1.000000
3	0.328534	1.000000
1	0.388000	1.000000
1	0.327470	1.000000
2	0.494400	1.000000
1	0.484775	1.000000
1	0.474680	1.000000
2	0.445237	1.000000
2	0.289050	0.750000
3	0.529100	1.000000
3	0.275992	0.625000
1	0.559058	1.000000
1	0.443176	1.000000
3	0.672425	1.000000
3	0.475996	1.000000
1	0.429656	1.000000
3	0.692031	1.000000
4	0.433004	1.000000
1	0.575448	1.000000
1	0.560815	1.000000
2	0.419611	1.000000
2	0.411812	1.000000
2	0.442624	1.000000
1	0.377267	1.000000
4	0.380539	0.750000
2	0.328035	1.000000
1	0.603792	1.000000
3	0.713487	1.000000
2	0.333781	0.875000
3	0.350372	0.875000
1	0.610938	1.000000
3	0.589550	1.000000
3	0.542071	1.000000
2	0.398461	1.000000
1	0.742575	1.000000
1	0.385014	1.000000
1	0.688573	1.000000
1	0.410156	1.000000
3	0.282025	1.000000
4	0.379187	1.000000
3	0.607389	1.000000
2	0.459983	1.000000
4	0.416671	1.000000
1	0.335811	1.000000
3	0.701077	1.000000
1	0.568712	1.000000
3	0.588880	1.000000
3	0.332153	1.000000
1	0.417847	1.000000
3	0.765189	1.000000
4	0.310863	1.000000
2	0.333303	1.000000
4	0.275922	0.375000
1	0.406013	1.000000
2	0.441571	1.000000
3	0.464026	1.000000
2	0.486548	1.000000
1	0.292986	1.000000
1	0.420572	1.000000
2	0.536031	1.000000
2	0.402634	1.000000
4	0.398507	1.000000
3	0.423276	1.000000
4	0.301538	1.000000
3	0.298611	0.750000
3	0.708353	1.000000
2	0.362040	1.000000
3	0.589507	1.000000
3	0.405182	1.000000
2	0.475773	1.000000
1	0.397492	1.000000
4	0.344293	1.000000
2	0.446315	1.000000
1	0.357858	1.000000
2	0.379029	0.875000
3	0.784951	1.000000
3	0.312442	0.875000
1	0.324525	0.625000
1	0.762502	1.000000
1	0.385824	1.000000
1	0.513101	1.000000
3	0.432926	1.000000
3	0.429214	1.000000
2	0.327777	0.750000
3	0.603075	1.000000
1	0.453007	1.000000
1	0.356400	0.625000
2	0.387923	1.000000
4	0.276620	0.625000
2	0.442007	1.000000
2	0.455655	1.000000
1	0.562326	1.000000
1	0.528312	1.000000
3	0.351555	1.000000
3	0.469746	1.000000
1	0.806478	1.000000
1	0.496849	1.000000
3	0.693452	1.000000
2	0.349014	1.000000
3	0.487525	1.000000
2	0.576090	1.000000
1	0.660677	1.000000
3	0.447776	1.000000
1	0.623892	1.000000
3	0.696383	1.000000
2	0.356064	1.000000
2	0.417304	1.000000
1	0.321025	1.000000
1	0.557919	1.000000
1	0.643510	1.000000
1	0.609681	1.000000
3	0.504463	1.000000
3	0.662172	1.000000
2	0.450902	1.000000
1	0.555756	1.000000
2	0.429665	1.000000
4	0.385646	1.000000
3	0.746788	1.000000
3	0.601759	1.000000
1	0.612365	1.000000
2	0.493648	1.000000
1	0.451410	1.000000
1	0.574591	1.000000
2	0.428157	1.000000
3	0.401284	1.000000
1	0.518038	1.000000
1	0.760056	1.000000
1	0.689014	1.000000
4	0.354149	1.000000
1	0.612223	1.000000
2	0.367564	1.000000
1	0.558868	1.000000
4	0.391447	1.000000
2	0.340155	1.000000
3	0.690616	1.000000
2	0.404805	1.000000
4	0.340351	0.875000
1	0.541712	1.000000
2	0.371338	1.000000
1	0.454621	1.000000
4	0.330365	0.875000
3	0.689787	1.000000
1	0.708625	1.000000
2	0.426458	1.000000
3	0.485362	1.000000
4	0.380080	0.750000
2	0.525846	1.000000
2	0.446557	1.000000
3	0.382854	1.000000
3	0.405481	1.000000
1	0.521310	1.000000
3	0.328405	1.000000
1	0.667808	1.000000
1	0.467146	1.000000
2	0.551389	1.000000
2	0.445589	1.000000
2	0.378236	1.000000
2	0.348274	1.000000
1	0.549128	1.000000
1	0.464635	1.000000
1	0.769301	1.000000
4	0.339261	1.000000
2	0.321171	1.000000
2	0.464275	1.000000
1	0.751386	1.000000
3	0.571177	1.000000
2	0.345256	0.625000
3	0.330516	1.000000
1	0.306142	1.000000
4	0.310757	1.000000
1	0.701088	1.000000
2	0.446396	1.000000
1	0.352497	1.000000
2	0.453589	1.000000
2	0.313227	1.000000
3	0.531990	1.000000
2	0.490133	1.000000
1	0.506958	1.000000
1	0.589602	1.000000
3	0.642777	1.000000
1	0.555228	1.000000
3	0.383155	1.000000
3	0.692456	1.000000
3	0.821458	1.000000
2	0.325035	0.875000
2	0.327869	1.000000
1	0.710430	1.000000
1	0.790240	1.000000
3	0.347430	1.000000
3	0.715663	1.000000
2	0.309443	1.000000
1	0.387789	1.000000
3	0.473825	1.000000
1	0.360029	1.000000
3	0.685146	1.000000
1	0.790727	1.000000
3	0.653861	1.000000
3	0.903193	1.000000
1	0.303278	1.000000
2	0.435959	1.000000
1	0.546781	1.000000
2	0.404551	1.000000
1	0.485625	1.000000
1	0.713114	1.000000
1	0.299389	0.875000
3	0.333654	1.000000
1	0.696196	1.000000
2	0.446761	1.000000
2	0.357059	1.000000
2	0.319439	0.625000
1	0.432920	1.000000
4	0.381495	1.000000
1	0.405068	1.000000
1	0.478892	1.000000
1	0.485284	1.000000
3	0.337549	1.000000
4	0.413827	1.000000
1	0.498246	1.000000
1	0.781658	1.000000
2	0.398328	1.000000
3	0.278064	0.625000
1	0.500471	1.000000
1	0.704466	1.000000
3	0.689585	1.000000
2	0.392569	1.000000
3	0.767257	1.000000
4	0.358221	1.000000
1	0.469408	1.000000
1	0.611014	1.000000
3	0.793233	1.000000
2	0.320293	1.000000
1	0.483408	1.000000
1	0.569621	1.000000
2	0.370654	0.750000
4	0.358832	1.000000
4	0.310056	0.625000
1	0.420205	1.000000
3	0.584076	1.000000
2	0.428763	1.000000
1	0.431358	1.000000
1	0.674325	1.000000
2	0.500901	1.000000
1	0.462900	1.000000
3	0.298964	1.000000
3	0.644083	1.000000
1	0.484704	1.000000
3	0.590581	1.000000
3	0.565158	1.000000
3	0.804661	1.000000
2	0.404534	1.000000
2	0.472905	1.000000
3	0.334939	1.000000
3	0.375670	1.000000
3	0.413489	1.000000
2	0.491529	1.000000
3	0.465131	1.000000
2	0.448598	1.000000
3	0.672164	1.000000
4	0.337689	0.875000
1	0.351180	1.000000
4	0.404270	0.625000
1	0.760160	1.000000
1	0.687461	1.000000
2	0.357918	1.000000
3	0.750543	1.000000
2	0.295054	0.875000
1	0.569306	1.000000
1	0.575096	1.000000
1	0.480891	1.000000
2	0.348145	1.000000
1	0.560314	1.000000
1	0.572686	1.000000
3	0.520514	1.000000
3	0.754410	1.000000
3	0.351893	1.000000
1	0.496348	1.000000
2	0.324782	0.875000
3	0.918861	1.000000
2	0.373163	1.000000
1	0.783224	1.000000
2	0.304301	0.750000
2	0.354005	0.875000
4	0.342695	1.000000
1	0.606088	1.000000
3	0.318677	0.875000
2	0.325813	0.375000
3	0.747961	1.000000
3	0.566312	1.000000
2	0.391656	0.875000
3	0.617880	1.000000
2	0.324720	1.000000
3	0.643274	1.000000
2	0.480629	1.000000
2	0.356059	0.875000
2	0.446361	1.000000
3	0.380715	1.000000
1	0.389946	1.000000
4	0.323548	0.875000
3	0.643338	1.000000
1	0.518492	1.000000
1	0.549193	1.000000
3	0.715608	1.000000
2	0.417405	1.000000
1	0.435075	1.000000
2	0.455346	1.000000
3	0.347474	1.000000
1	0.317679	1.000000
1	0.625504	1.000000
2	0.451074	1.000000
3	0.427981	1.000000
1	0.766598	1.000000
3	0.378399	1.000000
3	0.407896	1.000000
3	0.486530	1.000000
3	0.566517	1.000000
3	0.733140	1.000000
1	0.368301	1.000000
3	0.434220	1.000000
1	0.764658	1.000000
2	0.561114	1.000000
3	0.401234	1.000000
1	0.545783	1.000000
4	0.306839	0.625000
3	0.323820	1.000000
4	0.277089	0.875000
3	0.443418	1.000000
3	0.544676	1.000000
3	0.667578	1.000000
1	0.503315	1.000000
2	0.396368	1.000000
3	0.356797	1.000000
3	0.751033	1.000000
2	0.289361	0.625000
3	0.296080	1.000000
2	0.481735	1.000000
1	0.349829	1.000000
2	0.402657	1.000000
4	0.317146	1.000000
1	0.362242	1.000000
3	0.418098	1.000000
2	0.298524	1.000000
1	0.301011	0.750000
1	0.497457	1.000000
1	0.601404	1.000000
1	0.545428	1.000000
2	0.325326	1.000000
1	0.314815	1.000000
1	0.407555	1.000000
3	0.528725	1.000000
3	0.574144	1.000000
1	0.453153	1.000000
3	0.546178	1.000000
1	0.505343	1.000000
2	0.448887	1.000000
1	0.664002	1.000000
4	0.308172	0.875000
1	0.442663	1.000000
3	0.684346	1.000000
1	0.498245	1.000000
3	0.385592	0.875000
2	0.285761	0.250000
2	0.364130	1.000000
4	0.321125	1.000000
1	0.321270	1.000000
3	0.745855	1.000000
3	0.510986	1.000000
2	0.371238	0.625000
3	0.459816	1.000000
1	0.554457	1.000000
2	0.320856	0.875000
1	0.545214	1.000000
1	0.587846	1.000000
3	0.326158	1.000000
1	0.624288	1.000000
1	0.681926	1.000000
3	0.430289	1.000000
3	0.406884	1.000000
2	0.453182	1.000000
3	0.672949	1.000000
3	0.567932	1.000000
1	0.445194	1.000000
4	0.363543	0.375000
2	0.360776	1.000000
1	0.585123	1.000000
3	0.350921	1.000000
3	0.521832	1.000000
1	0.723127	1.000000
3	0.573106	1.000000
2	0.282704	0.500000
3	0.822055	1.000000
3	0.444888	1.000000
4	0.274439	0.625000
1	0.430813	1.000000
2	0.361629	0.875000
1	0.712534	1.000000
1	0.694952	1.000000
3	0.352725	1.000000
1	0.626152	1.000000
1	0.689214	1.000000
2	0.396156	1.000000
2	0.515600	1.000000
3	0.716887	1.000000
2	0.420479	1.000000
3	0.358619	1.000000
2	0.378499	1.000000
2	0.319365	1.000000
2	0.381492	1.000000
2	0.472297	1.000000
3	0.582006	1.000000
1	0.658121	1.000000
2	0.431528	1.000000
1	0.565622	1.000000
1	0.581185	1.000000
3	0.703752	1.000000
2	0.396983	1.000000
4	0.385000	1.000000
3	0.333599	1.000000
1	0.672052	1.000000
3	0.513888	1.000000
3	0.769024	1.000000
1	0.547468	1.000000
3	0.386103	1.000000
2	0.532344	1.000000
1	0.563340	1.000000
1	0.402200	1.000000
3	0.534482	1.000000
1	0.667510	1.000000
3	0.770603	1.000000
2	0.579033	1.000000
1	0.383409	1.000000
2	0.433346	1.000000
3	0.669676	1.000000
3	0.765708	1.000000
2	0.418980	1.000000
1	0.818394	1.000000
1	0.664686	1.000000
1	0.712940	1.000000
3	0.562420	1.000000
2	0.280686	0.875000
2	0.425997	1.000000
3	0.767257	1.000000
2	0.340776	0.875000
2	0.377951	1.000000
1	0.376738	1.000000
1	0.633861	1.000000
4	0.403606	0.875000
2	0.429607	1.000000
1	0.417534	1.000000
3	0.492649	1.000000
1	0.515563	1.000000
2	0.446310	1.000000
3	0.379845	1.000000
4	0.325538	0.625000
3	0.792392	1.000000
3	0.515330	1.000000
1	0.450739	1.000000
3	0.483642	1.000000
1	0.449165	1.000000
1	0.752387	1.000000
2	0.388176	1.000000
2	0.279708	0.750000
3	0.392212	1.000000
1	0.665002	1.000000
2	0.329552	0.375000
1	0.640820	1.000000
3	0.673929	1.000000
2	0.389354	1.000000
2	0.294074	0.500000
2	0.302659	1.000000
1	0.338458	1.000000
1	0.401327	1.000000
1	0.498798	1.000000
2	0.462689	1.000000
2	0.440616	1.000000
2	0.402675	1.000000
3	0.351616	1.000000
1	0.499732	1.000000
2	0.350496	0.875000
3	0.560250	1.000000
1	0.489296	1.000000
3	0.397455	1.000000
3	0.556061	1.000000
3	0.728367	1.000000
1	0.711254	1.000000
2	0.395184	1.000000
2	0.351082	1.000000
3	0.327106	1.000000
2	0.527172	1.000000
3	0.635244	1.000000
1	0.616727	1.000000
1	0.315001	0.750000
3	0.587199	1.000000
1	0.692204	1.000000
4	0.388367	1.000000
2	0.355228	1.000000
2	0.346272	1.000000
4	0.368066	1.000000
1	0.686919	1.000000
1	0.622380	1.000000
2	0.323777	0.750000
3	0.629339	1.000000
3	0.531233	1.000000
2	0.335617	1.000000
3	0.354444	1.000000
3	0.759467	1.000000
2	0.487889	1.000000
2	0.417152	1.000000
1	0.700554	1.000000
1	0.511786	1.000000
3	0.527171	1.000000
3	0.729506	1.000000
3	0.626090	1.000000
3	0.625953	1.000000
2	0.392089	1.000000
3	0.293500	1.000000
1	0.523299	1.000000
1	0.522996	1.000000
4	0.351464	0.875000
1	0.593395	1.000000
3	0.359704	1.000000
3	0.664327	1.000000
4	0.348575	1.000000
1	0.692857	1.000000
2	0.398682	1.000000
3	0.564657	1.000000
1	0.468354	1.000000
1	0.575207	1.000000
2	0.419719	1.000000
3	0.742949	1.000000
3	0.430581	1.000000
3	0.703027	1.000000
3	0.597188	1.000000
1	0.590197	1.000000
3	0.418713	1.000000
3	0.509136	1.000000
4	0.306084	0.500000
2	0.302660	1.000000
1	0.318098	1.000000
1	0.440072	1.000000
1	0.474440	1.000000
4	0.390778	0.625000
2	0.308705	1.000000
1	0.354591	1.000000
4	0.355389	1.000000
3	0.473492	1.000000
1	0.672341	1.000000
2	0.445984	1.000000
3	0.785967	1.000000
1	0.605455	1.000000
3	0.301937	1.000000
2	0.497764	1.000000
1	0.523138	1.000000
4	0.319142	0.625000
1	0.625904	1.000000
2	0.433084	1.000000
2	0.390418	1.000000
3	0.697016	1.000000
2	0.445051	1.000000
4	0.374726	1.000000
2	0.344371	1.000000
3	0.767568	1.000000
1	0.300795	0.625000
2	0.345028	0.875000
3	0.771451	1.000000
2	0.335030	1.000000
1	0.610734	1.000000
3	0.642545	1.000000
2	0.405993	1.000000
1	0.394825	1.000000
1	0.319523	1.000000
3	0.551657	1.000000
2	0.363874	1.000000
1	0.565365	1.000000
2	0.381666	1.000000
1	0.272075	0.750000
1	0.372132	1.000000
3	0.639326	1.000000
1	0.525725	1.000000
4	0.371436	0.875000
3	0.534799	1.000000
1	0.315918	1.000000
4	0.330208	1.000000
3	0.614634	1.000000
2	0.403283	1.000000
2	0.310116	1.000000
3	0.402359	1.000000
2	0.419970	1.000000
2	0.487421	1.000000
3	0.560696	1.000000
4	0.276606	0.875000
1	0.371526	1.000000
3	0.696731	1.000000
4	0.361380	1.000000
3	0.597588	1.000000
1	0.562676	1.000000
3	0.382018	1.000000
3	0.285425	0.500000
3	0.461719	1.000000
3	0.776993	1.000000
2	0.308012	0.875000
1	0.680135	1.000000
1	0.508229	1.000000
3	0.762207	1.000000
3	0.566556	1.000000
2	0.324227	1.000000
2	0.443281	1.000000
1	0.515383	1.000000
1	0.334658	1.000000
2	0.369714	1.000000
2	0.527386	1.000000
2	0.421275	1.000000
2	0.358426	1.000000
1	0.509339	1.000000
3	0.359321	1.000000
2	0.424619	1.000000
2	0.447012	1.000000
1	0.459844	1.000000
3	0.363433	1.000000
3	0.597542	1.000000
2	0.392528	1.000000
3	0.521119	1.000000
2	0.441813	1.000000
3	0.828266	1.000000
3	0.413592	1.000000
3	0.698525	1.000000
1	0.571696	1.000000
1	0.406795	1.000000
1	0.680415	1.000000
3	0.564927	1.000000
1	0.705597	1.000000
4	0.362380	1.000000
3	0.427822	0.750000
1	0.720111	1.000000
2	0.473426	1.000000
3	0.748234	1.000000
1	0.569716	1.000000
1	0.360242	1.000000
1	0.308543	1.000000
2	0.370538	0.750000
2	0.538561	1.000000
2	0.408235	1.000000
2	0.412054	1.000000
3	0.332738	1.000000
1	0.755049	1.000000
3	0.682980	1.000000
2	0.289908	0.750000
3	0.523421	1.000000
1	0.427879	1.000000
1	0.532883	1.000000
1	0.404944	1.000000
3	0.426946	1.000000
1	0.410475	1.000000
2	0.379822	1.000000
3	0.354065	1.000000
1	0.534198	1.000000
2	0.442369	1.000000
1	0.430356	1.000000
3	0.319500	0.750000
2	0.340586	0.875000
3	0.557339	1.000000
1	0.440846	1.000000
3	0.872697	1.000000
1	0.647288	1.000000
3	0.658276	1.000000
2	0.462615	1.000000
1	0.421723	1.000000
3	0.725817	1.000000
2	0.511413	1.000000
3	0.702828	1.000000
2	0.277547	0.750000
3	0.664341	1.000000
4	0.344652	0.500000
2	0.521836	1.000000
3	0.549652	1.000000
1	0.532857	1.000000
1	0.652176	1.000000
3	0.541722	1.000000
1	0.443756	1.000000
2	0.322007	0.500000
1	0.458522	1.000000
1	0.585371	1.000000
3	0.359811	0.750000
2	0.417155	1.000000
1	0.626110	1.000000
3	0.563959	1.000000
3	0.694368	1.000000
3	0.553761	1.000000
2	0.504453	1.000000
3	0.344421	0.875000
2	0.397971	1.000000
1	0.529396	1.000000
2	0.485625	1.000000
3	0.546069	1.000000
2	0.362499	1.000000
3	0.618947	1.000000
2	0.477187	1.000000
3	0.314345	1.000000
1	0.522684	1.000000
2	0.453521	1.000000
3	0.385018	1.000000
3	0.778960	1.000000
3	0.633017	1.000000
1	0.489064	1.000000
3	0.634211	1.000000
2	0.424406	1.000000
1	0.595843	1.000000
2	0.412290	1.000000
4	0.347031	1.000000
2	0.412779	1.000000
3	0.479689	1.000000
3	0.377704	1.000000
2	0.374838	1.000000
3	0.322131	1.000000
2	0.419014	1.000000
3	0.343449	1.000000
1	0.477520	1.000000
2	0.281001	0.875000
2	0.410283	1.000000
1	0.411350	1.000000
2	0.343844	1.000000
2	0.406192	0.875000
2	0.387199	1.000000
3	0.603106	1.000000
2	0.441243	1.000000
3	0.676829	1.000000
1	0.343706	1.000000
3	0.452872	1.000000
1	0.624337	1.000000
2	0.361277	1.000000
2	0.293471	0.625000
2	0.430437	1.000000
3	0.446927	1.000000
1	0.602817	1.000000
1	0.385255	1.000000
1	0.327996	1.000000
1	0.798407	1.000000
1	0.550670	1.000000
3	0.529656	1.000000
1	0.554840	1.000000
3	0.282813	0.750000
1	0.549767	1.000000
4	0.315117	0.625000
1	0.464843	1.000000
3	0.559721	1.000000
1	0.634817	1.000000
4	0.307564	0.750000
1	0.587792	1.000000
3	0.329995	1.000000
2	0.574004	1.000000
1	0.363505	1.000000
3	0.712826	1.000000
3	0.518889	1.000000
2	0.331801	1.000000
2	0.393804	1.000000
2	0.405327	0.875000
2	0.419513	1.000000
1	0.706985	1.000000
2	0.483391	1.000000
1	0.537829	1.000000
2	0.377793	0.875000
1	0.339933	1.000000
1	0.419417	1.000000
1	0.713323	1.000000
1	0.647423	1.000000
4	0.319993	0.625000
1	0.483596	1.000000
3	0.387196	1.000000
2	0.309785	0.750000
3	0.672707	1.000000
3	0.441452	1.000000
2	0.309406	0.750000
1	0.644073	1.000000
1	0.687128	1.000000
3	0.420052	1.000000
3	0.488313	1.000000
1	0.529215	1.000000
1	0.768830	1.000000
3	0.386803	1.000000
1	0.683300	1.000000
1	0.434885	1.000000
1	0.375400	1.000000
1	0.331617	1.000000
2	0.498007	1.000000
1	0.684599	1.000000
2	0.329607	1.000000
1	0.611628	1.000000
4	0.414575	1.000000
2	0.403453	1.000000
2	0.427570	1.000000
2	0.532715	1.000000
3	0.437954	1.000000
3	0.644156	1.000000
3	0.567235	1.000000
1	0.369278	1.000000
4	0.294280	0.625000
4	0.400641	1.000000
4	0.358143	0.875000
2	0.430029	1.000000
3	0.370367	1.000000
3	0.682266	1.000000
1	0.643784	1.000000
3	0.309503	1.000000
1	0.495428	1.000000
2	0.274210	0.500000
1	0.415950	1.000000
1	0.407348	1.000000
1	0.636141	1.000000
3	0.551536	1.000000
3	0.727869	1.000000
3	0.566781	1.000000
1	0.361632	1.000000
3	0.350543	0.750000
1	0.531310	1.000000
3	0.698060	1.000000
2	0.476857	1.000000
2	0.434391	1.000000
2	0.417861	1.000000
1	0.505838	1.000000
1	0.481133	1.000000
2	0.562540	1.000000
2	0.354873	1.000000
3	0.611307	1.000000
3	0.598531	1.000000
2	0.432669	1.000000
3	0.304916	1.000000
1	0.391955	1.000000
1	0.527543	1.000000
4	0.403716	1.000000
3	0.390259	1.000000
1	0.571426	1.000000
2	0.404058	1.000000
3	0.411304	1.000000
3	0.397717	1.000000
4	0.363975	1.000000
4	0.386129	1.000000
3	0.469744	1.000000
4	0.300313	1.000000
2	0.422791	1.000000
2	0.430829	0.875000
3	0.665785	1.000000
2	0.362117	1.000000
2	0.285772	0.625000
1	0.513894	1.000000
3	0.278320	0.750000
1	0.662039	1.000000
4	0.357546	0.625000
4	0.435362	1.000000
1	0.445239	1.000000
2	0.371297	1.000000
3	0.535529	1.000000
2	0.451240	1.000000
2	0.446628	1.000000
2	0.410974	1.000000
1	0.622940	1.000000
2	0.430206	1.000000
3	0.591536	1.000000
3	0.578817	1.000000
2	0.426215	1.000000
2	0.438078	1.000000
2	0.434894	1.000000
1	0.431409	1.000000
2	0.563427	1.000000
2	0.471239	1.000000
2	0.456388	1.000000
2	0.388392	1.000000
2	0.445120	1.000000
2	0.363308	1.000000
1	0.304752	1.000000
4	0.380700	0.750000
1	0.517168	1.000000
3	0.635487	1.000000
2	0.418564	1.000000
3	0.383412	1.000000
1	0.329601	1.000000
1	0.271595	0.375000
3	0.453897	1.000000
3	0.365605	1.000000
2	0.425086	1.000000
2	0.368466	1.000000
3	0.735731	1.000000
3	0.531978	1.000000
2	0.347581	0.875000
4	0.374510	1.000000
1	0.613895	1.000000
1	0.737321	1.000000
2	0.451702	1.000000
3	0.703750	1.000000
1	0.550362	1.000000
1	0.481927	1.000000
3	0.432080	1.000000
1	0.432305	1.000000
3	0.570893	1.000000
3	0.683745	1.000000
1	0.630758	1.000000
1	0.360998	1.000000
1	0.627412	1.000000
3	0.556661	1.000000
2	0.455361	1.000000
2	0.379880	1.000000
4	0.382139	1.000000
1	0.647485	1.000000
3	0.301268	0.750000
2	0.451905	1.000000
2	0.562487	1.000000
1	0.621051	1.000000
1	0.287228	0.750000
4	0.399878	1.000000
1	0.487264	1.000000
3	0.691000	1.000000
1	0.670009	1.000000
1	0.459756	1.000000
1	0.692897	1.000000
3	0.385289	1.000000
3	0.373045	1.000000
2	0.454877	1.000000
4	0.405803	1.000000
1	0.731320	1.000000
2	0.438294	1.000000
4	0.372620	1.000000
3	0.404852	1.000000
3	0.679475	1.000000
2	0.465575	1.000000
2	0.456263	1.000000
3	0.843162	1.000000
1	0.296070	0.625000
1	0.292555	1.000000
1	0.323850	1.000000
3	0.593626	1.000000
1	0.477620	1.000000
1	0.529715	1.000000
1	0.501840	1.000000
2	0.474323	1.000000
4	0.407405	1.000000
3	0.366920	1.000000
3	0.528001	1.000000
4	0.283122	0.625000
1	0.610094	1.000000
1	0.441905	1.000000
2	0.410142	1.000000
1	0.819146	1.000000
2	0.470361	1.000000
1	0.277562	0.625000
1	0.488001	1.000000
1	0.705140	1.000000
1	0.592542	1.000000
1	0.541957	1.000000
3	0.746085	1.000000
3	0.654936	1.000000
2	0.360805	1.000000
1	0.658358	1.000000
1	0.506771	1.000000
1	0.496994	1.000000
3	0.634431	1.000000
3	0.840468	1.000000
3	0.533867	1.000000
1	0.299224	1.000000
3	0.419553	1.000000
2	0.402220	1.000000
4	0.310895	1.000000
2	0.430353	1.000000
2	0.473606	1.000000
2	0.459523	1.000000
2	0.571225	1.000000
1	0.633317	1.000000
1	0.369620	0.750000
2	0.396268	1.000000
2	0.400170	0.750000
3	0.633704	1.000000
1	0.496341	1.000000
4	0.401622	1.000000
2	0.299794	1.000000
1	0.506496	1.000000
1	0.618975	1.000000
2	0.432435	1.000000
1	0.514099	1.000000
2	0.409286	1.000000
3	0.340807	1.000000
2	0.309093	1.000000
2	0.479402	1.000000
2	0.343307	0.750000
1	0.525490	1.000000
3	0.720844	1.000000
1	0.456288	1.000000
2	0.436946	1.000000
1	0.456132	1.000000
3	0.524464	1.000000
4	0.323460	0.875000
1	0.655621	1.000000
3	0.459139	1.000000
3	0.286795	0.875000
1	0.527134	1.000000
3	0.781299	1.000000
2	0.487244	1.000000
1	0.623414	1.000000
1	0.315757	0.875000
2	0.414136	1.000000
1	0.513388	1.000000
1	0.495151	1.000000
2	0.466073	1.000000
1	0.397297	1.000000
3	0.303164	1.000000
2	0.539887	1.000000
2	0.447056	1.000000
3	0.430026	1.000000
3	0.823462	1.000000
2	0.392046	0.625000
2	0.515287	1.000000
3	0.653887	1.000000
1	0.510474	1.000000
3	0.419058	1.000000
1	0.420745	1.000000
2	0.463164	1.000000
2	0.334858	1.000000
3	0.722675	1.000000
3	0.653345	1.000000
2	0.475628	1.000000
2	0.337479	0.750000
2	0.274608	0.500000
2	0.447080	1.000000
4	0.392287	1.000000
3	0.548424	1.000000
2	0.445494	1.000000
4	0.327254	1.000000
2	0.376098	1.000000
1	0.629461	1.000000
1	0.736128	1.000000
3	0.444920	1.000000
1	0.652213	1.000000
4	0.402576	1.000000
3	0.375439	0.625000
1	0.536935	1.000000
3	0.512568	1.000000
3	0.780470	1.000000
1	0.417225	1.000000
2	0.360033	0.875000
3	0.603110	1.000000
1	0.353676	1.000000
1	0.562297	1.000000
1	0.678742	1.000000
1	0.454519	1.000000
1	0.568795	1.000000
2	0.356476	1.000000
1	0.396932	1.000000
1	0.529842	1.000000
3	0.504143	1.000000
1	0.307443	1.000000
1	0.291268	1.000000
3	0.767295	1.000000
1	0.409552	1.000000
3	0.850424	1.000000
1	0.576686	1.000000
3	0.336676	1.000000
2	0.321375	1.000000
1	0.451898	1.000000
1	0.683682	1.000000
1	0.654739	1.000000
2	0.524124	1.000000
1	0.657196	1.000000
1	0.698679	1.000000
2	0.383571	1.000000
4	0.336655	0.875000
3	0.641510	1.000000
1	0.559058	1.000000
1	0.485801	1.000000
3	0.589680	1.000000
3	0.460430	1.000000
3	0.771326	1.000000
2	0.308915	0.625000
1	0.661623	1.000000
1	0.544063	1.000000
3	0.253968	0.250000
3	0.267308	0.500000
3	0.566684	1.000000
1	0.364032	0.875000
1	0.383802	1.000000
3	0.590100	1.000000
4	0.459257	1.000000
1	0.758531	1.000000
1	0.565359	1.000000
3	0.413580	1.000000
3	0.556325	1.000000
3	0.271690	0.875000
1	0.569071	1.000000
1	0.664546	1.000000
3	0.870771	1.000000
3	0.561583	1.000000
3	0.838886	1.000000
2	0.393584	1.000000
2	0.541512	1.000000
2	0.389617	1.000000
2	0.354052	1.000000
3	0.840400	1.000000
1	0.533702	1.000000
2	0.432530	1.000000
1	0.388768	1.000000
2	0.480155	1.000000
3	0.422964	1.000000
1	0.274157	0.875000
2	0.334811	1.000000
4	0.374510	1.000000
2	0.478550	1.000000
3	0.776579	1.000000
2	0.474254	1.000000
3	0.596023	1.000000
3	0.504572	1.000000
1	0.351500	1.000000
3	0.746945	1.000000
2	0.349855	1.000000
1	0.461852	1.000000
3	0.664155	1.000000
2	0.354942	1.000000
4	0.397381	0.625000
1	0.320566	1.000000
3	0.438428	1.000000
3	0.352874	1.000000
1	0.495160	1.000000
3	0.633462	1.000000
3	0.432194	1.000000
3	0.529145	1.000000
1	0.803948	1.000000
1	0.493694	1.000000
3	0.619598	1.000000
1	0.594232	1.000000
1	0.470692	1.000000
2	0.511112	1.000000
3	0.505170	1.000000
3	0.349258	0.750000
1	0.460443	1.000000
3	0.810812	1.000000
2	0.419342	1.000000
2	0.452409	1.000000
2	0.459843	1.000000
1	0.495194	1.000000
4	0.298869	0.750000
3	0.532105	1.000000
1	0.540851	1.000000
2	0.338953	0.875000
1	0.448452	1.000000
1	0.718652	1.000000
1	0.459004	1.000000
2	0.406387	0.875000
1	0.394706	1.000000
2	0.330794	0.625000
4	0.339900	1.000000
1	0.455717	1.000000
1	0.694572	1.000000
1	0.703229	1.000000
2	0.499041	1.000000
1	0.591441	1.000000
3	0.738428	1.000000
1	0.543592	1.000000
3	0.426002	1.000000
1	0.337961	1.000000
2	0.322580	1.000000
2	0.397974	1.000000
2	0.398847	1.000000
2	0.368211	1.000000
3	0.786775	1.000000
2	0.579684	1.000000
2	0.362192	1.000000
1	0.521625	1.000000
1	0.449214	1.000000
2	0.427836	1.000000
1	0.628958	1.000000
2	0.271251	0.750000
