predicted_label	confidence	ensemble_agreement
1	0.868111	1.000000
1	0.937267	1.000000
4	0.950675	1.000000
2	0.877560	1.000000
1	0.951132	1.000000
4	0.888135	1.000000
3	0.991347	1.000000
1	0.998007	1.000000
2	0.644272	1.000000
3	0.999810	1.000000
1	0.998721	1.000000
3	0.635729	1.000000
2	0.845007	1.000000
1	0.963686	1.000000
4	0.728561	1.000000
1	0.845426	1.000000
2	0.991656	1.000000
2	0.877258	1.000000
3	0.998672	1.000000
2	0.960999	1.000000
4	0.919142	1.000000
2	0.980823	1.000000
3	0.999633	1.000000
4	0.592573	1.000000
2	0.609543	1.000000
3	0.999740	1.000000
2	0.827761	1.000000
1	0.994433	1.000000
3	0.990298	1.000000
2	0.875515	1.000000
1	0.937576	1.000000
1	0.571468	1.000000
3	0.976287	1.000000
2	0.757533	1.000000
1	0.853356	1.000000
2	0.687050	1.000000
1	0.590120	1.000000
1	0.927899	1.000000
3	0.999711	1.000000
1	0.991631	1.000000
4	0.768688	1.000000
3	0.922202	1.000000
2	0.801677	1.000000
4	0.798506	1.000000
3	0.999244	1.000000
2	0.687920	1.000000
4	0.426466	0.375000
3	0.764844	1.000000
2	0.942064	1.000000
2	0.983766	1.000000
3	0.978507	1.000000
4	0.716176	1.000000
1	0.885601	1.000000
3	0.997796	1.000000
4	0.885448	1.000000
3	0.990417	1.000000
1	0.941841	1.000000
3	0.971121	1.000000
3	0.913403	1.000000
3	0.880355	1.000000
3	0.999907	1.000000
4	0.626054	1.000000
1	0.998015	1.000000
1	0.949231	1.000000
3	0.999453	1.000000
3	0.840506	1.000000
2	0.953997	1.000000
2	0.856693	1.000000
1	0.968189	1.000000
3	0.695242	1.000000
2	0.754746	1.000000
2	0.990442	1.000000
2	0.899536	1.000000
2	0.785697	1.000000
1	0.985707	1.000000
3	0.960422	1.000000
2	0.855844	1.000000
2	0.897656	1.000000
1	0.979686	1.000000
3	0.637996	1.000000
3	0.988739	1.000000
2	0.641977	0.875000
3	0.984479	1.000000
2	0.993311	1.000000
3	0.999841	1.000000
3	0.991202	1.000000
3	0.999502	1.000000
1	0.979948	1.000000
1	0.978527	1.000000
1	0.998687	1.000000
3	0.952987	1.000000
1	0.998893	1.000000
4	0.947734	1.000000
3	0.985379	1.000000
1	0.997228	1.000000
4	0.522726	0.500000
3	0.999695	1.000000
1	0.977831	1.000000
1	0.846219	1.000000
2	0.944632	1.000000
4	0.713390	1.000000
2	0.989714	1.000000
2	0.911297	1.000000
2	0.700286	1.000000
4	0.815744	1.000000
1	0.999754	1.000000
3	0.999459	1.000000
4	0.518890	1.000000
3	0.987640	1.000000
1	0.754699	1.000000
1	0.987590	1.000000
1	0.735095	1.000000
3	0.947516	1.000000
1	0.989656	1.000000
2	0.818446	1.000000
3	0.936723	1.000000
1	0.993341	1.000000
2	0.975777	1.000000
1	0.531686	0.750000
1	0.555337	0.875000
4	0.685945	1.000000
3	0.982813	1.000000
1	0.912506	1.000000
3	0.999930	1.000000
1	0.996738	1.000000
3	0.999036	1.000000
2	0.874669	1.000000
1	0.962258	1.000000
3	0.998989	1.000000
2	0.970515	1.000000
3	0.999257	1.000000
2	0.486565	0.750000
3	0.997720	1.000000
4	0.894990	1.000000
2	0.976094	1.000000
3	0.981397	1.000000
1	0.972194	1.000000
1	0.999131	1.000000
3	0.963456	1.000000
3	0.675084	1.000000
4	0.667911	1.000000
1	0.554969	1.000000
1	0.988155	1.000000
3	0.914146	1.000000
2	0.664645	1.000000
1	0.975963	1.000000
3	0.997345	1.000000
3	0.998257	1.000000
3	0.992818	1.000000
2	0.972651	1.000000
3	0.952178	1.000000
2	0.704569	1.000000
1	0.980481	1.000000
2	0.943150	1.000000
3	0.950231	1.000000
2	0.859004	1.000000
3	0.999073	1.000000
2	0.986848	1.000000
1	0.389253	0.750000
1	0.996018	1.000000
2	0.928388	1.000000
1	0.553753	0.750000
3	0.999770	1.000000
3	0.991915	1.000000
1	0.947529	1.000000
3	0.997534	1.000000
2	0.784754	1.000000
1	0.993943	1.000000
2	0.980651	1.000000
4	0.941803	1.000000
2	0.667898	1.000000
3	0.983558	1.000000
3	0.944971	1.000000
2	0.958813	1.000000
3	0.663973	1.000000
2	0.595212	1.000000
3	0.988026	1.000000
1	0.977326	1.000000
2	0.326054	0.750000
2	0.929845	1.000000
1	0.941106	1.000000
2	0.814600	1.000000
4	0.912882	1.000000
2	0.908426	1.000000
3	0.988109	1.000000
2	0.958879	1.000000
3	0.998171	1.000000
1	0.735587	1.000000
3	0.991566	1.000000
1	0.822816	1.000000
2	0.544741	0.875000
4	0.688891	1.000000
2	0.975812	1.000000
3	0.971754	1.000000
1	0.986090	1.000000
1	0.919203	1.000000
3	0.933192	1.000000
1	0.999063	1.000000
1	0.942046	1.000000
3	0.993027	1.000000
1	0.933952	1.000000
3	0.703100	1.000000
1	0.989198	1.000000
4	0.740441	1.000000
1	0.690761	1.000000
3	0.991182	1.000000
1	0.987137	1.000000
4	0.482032	0.625000
1	0.994050	1.000000
4	0.933590	1.000000
2	0.997742	1.000000
1	0.571147	1.000000
3	0.987571	1.000000
3	0.942093	1.000000
2	0.534166	0.625000
2	0.527303	0.625000
4	0.870403	1.000000
2	0.985777	1.000000
1	0.927024	1.000000
2	0.826868	1.000000
1	0.982988	1.000000
2	0.547521	0.750000
2	0.817177	1.000000
1	0.919974	1.000000
1	0.977098	1.000000
3	0.679261	1.000000
4	0.864128	1.000000
1	0.973378	1.000000
3	0.981488	1.000000
2	0.860591	1.000000
3	0.995730	1.000000
3	0.997275	1.000000
2	0.537299	0.750000
1	0.914372	1.000000
1	0.990126	1.000000
3	0.997353	1.000000
3	0.995996	1.000000
1	0.978370	1.000000
1	0.997597	1.000000
4	0.731117	1.000000
1	0.995344	1.000000
1	0.647025	1.000000
1	0.865134	1.000000
1	0.702780	1.000000
2	0.941440	1.000000
1	0.966800	1.000000
2	0.755500	1.000000
1	0.984302	1.000000
4	0.951662	1.000000
2	0.979107	1.000000
4	0.566245	0.750000
2	0.997515	1.000000
3	0.995005	1.000000
3	0.998463	1.000000
3	0.851412	1.000000
3	0.866132	1.000000
4	0.390099	0.625000
4	0.923333	1.000000
4	0.956303	1.000000
2	0.610057	1.000000
3	0.916474	1.000000
3	0.999291	1.000000
1	0.990186	1.000000
3	0.746107	1.000000
1	0.946820	1.000000
1	0.513465	1.000000
1	0.915143	1.000000
1	0.913612	1.000000
1	0.984053	1.000000
3	0.991547	1.000000
3	0.999620	1.000000
3	0.981072	1.000000
1	0.848155	1.000000
3	0.972121	1.000000
1	0.992301	1.000000
3	0.999758	1.000000
2	0.884592	1.000000
2	0.929952	1.000000
2	0.906089	1.000000
1	0.716110	1.000000
1	0.705085	1.000000
2	0.996642	1.000000
2	0.894414	1.000000
3	0.998006	1.000000
3	0.973847	1.000000
2	0.913221	1.000000
3	0.570965	1.000000
1	0.776343	1.000000
1	0.888791	1.000000
4	0.943787	1.000000
3	0.984811	1.000000
1	0.996034	1.000000
2	0.818383	1.000000
3	0.881740	1.000000
3	0.848638	1.000000
4	0.891637	1.000000
4	0.959240	1.000000
3	0.926028	1.000000
4	0.866577	1.000000
2	0.803582	1.000000
2	0.527026	0.625000
3	0.994098	1.000000
2	0.903031	1.000000
2	0.385337	0.625000
1	0.948285	1.000000
2	0.550268	0.875000
1	0.992718	1.000000
4	0.658868	1.000000
4	0.979919	1.000000
1	0.989442	1.000000
2	0.974783	1.000000
3	0.994983	1.000000
2	0.723256	1.000000
2	0.994614	1.000000
2	0.774495	1.000000
1	0.990759	1.000000
2	0.975352	1.000000
3	0.995545	1.000000
3	0.976992	1.000000
2	0.969398	1.000000
2	0.742632	1.000000
2	0.959409	1.000000
1	0.982856	1.000000
2	0.997313	1.000000
2	0.973106	1.000000
2	0.586455	0.875000
4	0.499135	0.500000
2	0.846897	1.000000
2	0.924497	1.000000
1	0.545917	0.875000
4	0.894715	1.000000
1	0.992454	1.000000
3	0.997876	1.000000
2	0.989298	1.000000
3	0.736467	1.000000
3	0.348910	0.625000
2	0.604712	1.000000
3	0.997723	1.000000
3	0.947730	1.000000
4	0.693544	1.000000
2	0.882813	1.000000
3	0.999844	1.000000
3	0.996315	1.000000
2	0.564247	0.750000
4	0.906553	1.000000
1	0.970951	1.000000
1	0.976472	1.000000
2	0.931473	1.000000
3	0.998685	1.000000
1	0.984502	1.000000
1	0.993023	1.000000
3	0.954056	1.000000
1	0.986301	1.000000
3	0.992470	1.000000
3	0.978585	1.000000
1	0.998544	1.000000
1	0.992950	1.000000
1	0.999409	1.000000
3	0.998973	1.000000
2	0.893866	1.000000
2	0.907978	1.000000
4	0.925278	1.000000
1	0.992678	1.000000
3	0.989537	1.000000
2	0.905367	1.000000
2	0.984707	1.000000
1	0.996600	1.000000
1	0.488992	0.875000
4	0.980005	1.000000
1	0.983123	1.000000
3	0.984658	1.000000
1	0.986358	1.000000
3	0.936671	1.000000
1	0.994206	1.000000
3	0.945396	1.000000
1	0.716321	1.000000
2	0.983339	1.000000
4	0.892074	1.000000
1	0.983358	1.000000
2	0.843328	1.000000
4	0.962073	1.000000
3	0.874642	1.000000
3	0.998378	1.000000
2	0.977922	1.000000
2	0.982725	1.000000
3	0.999693	1.000000
4	0.933616	1.000000
1	0.718136	1.000000
2	0.561113	1.000000
3	0.972612	1.000000
1	0.991816	1.000000
1	0.992912	1.000000
1	0.996866	1.000000
2	0.800656	1.000000
4	0.870599	1.000000
3	0.967656	1.000000
3	0.996357	1.000000
4	0.794735	1.000000
1	0.994540	1.000000
1	0.967716	1.000000
2	0.622381	1.000000
1	0.996412	1.000000
2	0.945768	1.000000
3	0.915983	1.000000
1	0.992471	1.000000
1	0.996632	1.000000
1	0.960745	1.000000
1	0.975895	1.000000
3	0.999820	1.000000
3	0.999409	1.000000
2	0.872966	1.000000
1	0.999272	1.000000
1	0.980497	1.000000
1	0.644723	1.000000
3	0.999607	1.000000
3	0.999856	1.000000
3	0.911439	1.000000
3	0.791162	1.000000
3	0.980710	1.000000
2	0.535644	0.750000
4	0.932481	1.000000
2	0.953111	1.000000
2	0.983513	1.000000
2	0.964978	1.000000
2	0.996526	1.000000
1	0.996226	1.000000
3	0.951959	1.000000
2	0.819854	1.000000
4	0.547582	0.875000
3	0.995030	1.000000
1	0.938722	1.000000
4	0.966932	1.000000
2	0.767123	1.000000
1	0.863626	1.000000
1	0.960421	1.000000
2	0.960106	1.000000
1	0.993488	1.000000
2	0.748255	1.000000
3	0.949415	1.000000
1	0.681702	1.000000
2	0.942649	1.000000
2	0.815987	1.000000
3	0.926521	1.000000
3	0.998808	1.000000
1	0.986467	1.000000
2	0.949298	1.000000
1	0.907432	1.000000
3	0.993434	1.000000
4	0.836295	1.000000
1	0.612506	1.000000
3	0.994115	1.000000
3	0.784328	1.000000
3	0.811372	1.000000
3	0.999358	1.000000
2	0.955326	1.000000
1	0.996405	1.000000
4	0.703097	1.000000
2	0.589188	0.875000
1	0.977111	1.000000
1	0.729424	1.000000
2	0.995326	1.000000
1	0.988009	1.000000
3	0.914223	1.000000
2	0.984063	1.000000
2	0.691251	1.000000
3	0.704586	1.000000
3	0.999794	1.000000
4	0.782233	1.000000
2	0.718964	1.000000
3	0.998618	1.000000
1	0.989396	1.000000
3	0.545855	0.750000
1	0.891325	1.000000
2	0.901229	1.000000
2	0.828604	1.000000
3	0.998738	1.000000
3	0.995913	1.000000
2	0.981336	1.000000
4	0.597768	0.875000
3	0.907974	1.000000
2	0.990284	1.000000
4	0.949368	1.000000
3	0.932325	1.000000
2	0.900176	1.000000
4	0.824280	1.000000
4	0.752940	1.000000
1	0.999505	1.000000
1	0.980181	1.000000
3	0.809023	1.000000
1	0.991057	1.000000
4	0.780167	1.000000
3	0.720148	1.000000
1	0.996853	1.000000
3	0.994568	1.000000
3	0.999136	1.000000
3	0.501792	0.500000
4	0.806750	1.000000
3	0.999068	1.000000
3	0.461625	0.625000
1	0.931688	1.000000
1	0.999150	1.000000
1	0.757953	1.000000
1	0.634142	1.000000
2	0.574517	1.000000
1	0.350327	0.500000
1	0.993104	1.000000
3	0.989744	1.000000
3	0.635713	1.000000
4	0.576642	1.000000
3	0.999868	1.000000
1	0.892383	1.000000
3	0.999309	1.000000
1	0.985776	1.000000
3	0.717942	1.000000
2	0.716184	1.000000
1	0.895494	1.000000
1	0.995480	1.000000
1	0.987857	1.000000
2	0.970908	1.000000
1	0.996858	1.000000
1	0.997564	1.000000
2	0.932279	1.000000
4	0.922998	1.000000
3	0.986968	1.000000
1	0.984283	1.000000
1	0.913532	1.000000
3	0.996441	1.000000
3	0.999004	1.000000
3	0.993946	1.000000
2	0.685896	1.000000
1	0.989897	1.000000
1	0.970990	1.000000
3	0.928631	1.000000
3	0.842546	1.000000
3	0.973171	1.000000
1	0.718430	1.000000
3	0.459969	1.000000
3	0.993497	1.000000
4	0.978905	1.000000
1	0.972763	1.000000
1	0.991287	1.000000
3	0.915287	1.000000
3	0.982874	1.000000
2	0.496866	1.000000
1	0.987098	1.000000
1	0.985138	1.000000
3	0.999973	1.000000
3	0.997626	1.000000
3	0.999217	1.000000
2	0.963321	1.000000
2	0.972024	1.000000
4	0.845251	1.000000
2	0.601156	1.000000
3	0.999917	1.000000
3	0.570146	0.750000
2	0.918996	1.000000
1	0.971287	1.000000
2	0.993037	1.000000
3	0.898101	1.000000
3	0.483420	0.875000
2	0.867461	1.000000
4	0.933427	1.000000
2	0.924217	1.000000
3	0.998405	1.000000
2	0.634801	0.875000
3	0.991406	1.000000
3	0.968028	1.000000
1	0.607394	1.000000
3	0.999470	1.000000
2	0.667154	1.000000
1	0.862920	1.000000
3	0.999099	1.000000
2	0.815749	1.000000
4	0.705006	1.000000
3	0.936031	1.000000
3	0.961958	1.000000
3	0.551459	0.625000
1	0.992711	1.000000
3	0.998433	1.000000
3	0.960332	1.000000
3	0.998804	1.000000
1	0.996786	1.000000
1	0.976953	1.000000
3	0.996897	1.000000
1	0.886977	1.000000
1	0.553304	0.875000
2	0.990270	1.000000
3	0.901045	1.000000
3	0.986688	1.000000
3	0.750248	1.000000
3	0.999872	1.000000
4	0.526862	0.750000
2	0.810963	1.000000
2	0.743701	1.000000
1	0.988556	1.000000
4	0.936527	1.000000
3	0.987969	1.000000
1	0.994869	1.000000
4	0.590714	1.000000
1	0.935036	1.000000
1	0.997396	1.000000
1	0.980286	1.000000
4	0.847849	1.000000
1	0.661657	1.000000
2	0.695014	1.000000
4	0.797494	1.000000
1	0.997170	1.000000
1	0.998179	1.000000
1	0.999755	1.000000
2	0.988804	1.000000
1	0.991027	1.000000
3	0.998867	1.000000
1	0.964153	1.000000
3	0.858670	1.000000
1	0.613503	1.000000
2	0.823248	1.000000
2	0.980481	1.000000
4	0.670406	1.000000
2	0.872030	1.000000
3	0.999064	1.000000
2	0.997113	1.000000
2	0.818893	1.000000
1	0.996426	1.000000
1	0.845209	1.000000
2	0.834784	1.000000
1	0.997630	1.000000
2	0.449872	0.625000
4	0.622583	0.875000
1	0.983851	1.000000
3	0.999148	1.000000
4	0.719055	1.000000
1	0.848948	1.000000
3	0.983581	1.000000
1	0.977586	1.000000
4	0.939954	1.000000
2	0.795874	1.000000
2	0.957622	1.000000
1	0.996891	1.000000
2	0.994938	1.000000
3	0.999556	1.000000
3	0.546170	0.750000
3	0.938470	1.000000
2	0.991144	1.000000
4	0.442506	0.625000
1	0.699199	1.000000
1	0.984738	1.000000
1	0.963258	1.000000
3	0.998566	1.000000
4	0.850394	1.000000
3	0.975037	1.000000
1	0.992135	1.000000
2	0.878551	1.000000
1	0.967112	1.000000
2	0.832755	1.000000
2	0.976259	1.000000
1	0.922845	1.000000
3	0.928865	1.000000
2	0.890107	1.000000
2	0.938401	1.000000
1	0.930921	1.000000
1	0.905281	1.000000
3	0.932262	1.000000
3	0.980078	1.000000
1	0.418872	1.000000
4	0.916455	1.000000
1	0.723231	1.000000
1	0.992054	1.000000
2	0.849306	1.000000
1	0.994434	1.000000
3	0.998407	1.000000
1	0.993430	1.000000
1	0.944078	1.000000
2	0.892075	1.000000
1	0.987358	1.000000
4	0.558487	0.875000
1	0.994894	1.000000
1	0.992503	1.000000
3	0.950963	1.000000
3	0.999863	1.000000
2	0.954031	1.000000
2	0.678119	1.000000
4	0.528112	0.625000
1	0.515098	0.625000
1	0.955171	1.000000
2	0.984846	1.000000
1	0.491177	0.500000
1	0.999312	1.000000
2	0.742174	1.000000
3	0.986708	1.000000
4	0.810961	1.000000
2	0.992328	1.000000
3	0.995542	1.000000
4	0.756426	1.000000
3	0.991860	1.000000
1	0.997049	1.000000
1	0.807013	1.000000
2	0.732855	1.000000
4	0.972079	1.000000
4	0.837738	1.000000
1	0.998883	1.000000
3	0.987457	1.000000
3	0.990902	1.000000
4	0.798903	1.000000
1	0.932762	1.000000
1	0.995395	1.000000
2	0.683260	1.000000
3	0.995665	1.000000
1	0.989944	1.000000
3	0.998263	1.000000
3	0.997348	1.000000
4	0.924337	1.000000
2	0.555433	0.750000
1	0.993886	1.000000
2	0.863331	1.000000
1	0.703908	1.000000
1	0.947595	1.000000
3	0.878796	1.000000
4	0.666434	1.000000
1	0.990186	1.000000
2	0.785445	1.000000
3	0.996765	1.000000
1	0.598047	1.000000
1	0.998012	1.000000
3	0.956877	1.000000
4	0.858869	1.000000
1	0.788370	1.000000
3	0.995152	1.000000
2	0.886019	1.000000
2	0.851580	1.000000
1	0.962419	1.000000
3	0.972457	1.000000
2	0.989768	1.000000
1	0.981783	1.000000
3	0.999461	1.000000
3	0.932671	1.000000
1	0.938608	1.000000
3	0.995201	1.000000
4	0.821171	1.000000
1	0.995084	1.000000
4	0.671526	1.000000
1	0.976098	1.000000
3	0.998961	1.000000
1	0.995062	1.000000
1	0.984569	1.000000
3	0.795583	1.000000
2	0.952348	1.000000
1	0.928235	1.000000
1	0.971343	1.000000
2	0.888204	1.000000
3	0.962850	1.000000
2	0.969639	1.000000
3	0.981166	1.000000
3	0.996425	1.000000
2	0.910292	1.000000
4	0.888474	1.000000
3	0.949099	1.000000
3	0.998819	1.000000
1	0.998154	1.000000
3	0.942868	1.000000
3	0.994675	1.000000
1	0.986832	1.000000
1	0.781569	1.000000
3	0.999915	1.000000
3	0.976197	1.000000
1	0.827938	1.000000
1	0.909954	1.000000
1	0.972100	1.000000
2	0.905114	1.000000
2	0.843307	1.000000
1	0.971773	1.000000
3	0.995346	1.000000
3	0.997252	1.000000
3	0.998302	1.000000
4	0.922888	1.000000
1	0.924749	1.000000
4	0.339907	0.375000
1	0.999414	1.000000
1	0.897121	1.000000
3	0.970873	1.000000
4	0.628859	1.000000
2	0.729894	1.000000
3	0.551150	1.000000
1	0.964412	1.000000
1	0.966688	1.000000
1	0.959862	1.000000
3	0.956054	1.000000
1	0.562713	1.000000
2	0.902001	1.000000
2	0.786173	1.000000
1	0.982517	1.000000
4	0.798521	1.000000
1	0.995411	1.000000
3	0.999694	1.000000
1	0.903327	1.000000
3	0.991159	1.000000
3	0.993963	1.000000
1	0.999567	1.000000
2	0.940860	1.000000
2	0.928487	1.000000
3	0.999697	1.000000
3	0.999744	1.000000
1	0.980260	1.000000
3	0.997024	1.000000
1	0.993798	1.000000
1	0.958907	1.000000
3	0.962329	1.000000
3	0.615897	1.000000
2	0.993085	1.000000
1	0.995479	1.000000
3	0.999374	1.000000
2	0.949590	1.000000
3	0.881178	1.000000
1	0.841402	1.000000
1	0.971582	1.000000
4	0.982310	1.000000
3	0.965182	1.000000
1	0.782122	1.000000
2	0.982771	1.000000
3	0.938370	1.000000
2	0.704363	1.000000
1	0.918645	1.000000
4	0.796400	1.000000
2	0.718459	1.000000
1	0.970965	1.000000
1	0.976698	1.000000
2	0.957797	1.000000
2	0.969259	1.000000
2	0.925594	1.000000
3	0.991489	1.000000
4	0.584815	1.000000
1	0.994663	1.000000
2	0.516031	0.875000
3	0.959871	1.000000
3	0.998428	1.000000
2	0.902651	1.000000
3	0.995621	1.000000
3	0.996068	1.000000
1	0.990250	1.000000
2	0.987383	1.000000
3	0.967291	1.000000
2	0.946663	1.000000
4	0.658197	1.000000
1	0.908624	1.000000
2	0.702596	1.000000
4	0.780873	1.000000
4	0.810855	1.000000
3	0.991816	1.000000
1	0.996512	1.000000
1	0.999626	1.000000
1	0.699327	1.000000
2	0.989442	1.000000
3	0.995945	1.000000
3	0.993374	1.000000
4	0.929173	1.000000
2	0.860484	1.000000
2	0.478126	0.750000
4	0.977180	1.000000
4	0.462609	0.875000
1	0.702557	1.000000
1	0.993600	1.000000
1	0.962247	1.000000
3	0.997167	1.000000
1	0.963291	1.000000
1	0.865477	1.000000
2	0.939444	1.000000
4	0.966224	1.000000
3	0.993264	1.000000
3	0.995427	1.000000
1	0.999652	1.000000
2	0.802015	1.000000
4	0.709938	1.000000
4	0.838041	1.000000
2	0.988673	1.000000
3	0.960220	1.000000
3	0.999427	1.000000
4	0.513440	0.625000
3	0.870378	1.000000
2	0.654798	1.000000
1	0.984772	1.000000
3	0.999178	1.000000
1	0.996843	1.000000
3	0.871421	1.000000
3	0.984833	1.000000
3	0.973992	1.000000
3	0.997193	1.000000
4	0.499728	0.625000
3	0.999138	1.000000
3	0.620494	1.000000
3	0.977691	1.000000
3	0.822784	1.000000
1	0.985513	1.000000
1	0.981717	1.000000
2	0.898232	1.000000
3	0.997466	1.000000
4	0.538634	0.750000
1	0.960906	1.000000
1	0.984066	1.000000
1	0.998064	1.000000
1	0.993261	1.000000
1	0.970766	1.000000
1	0.661802	1.000000
2	0.940787	1.000000
3	0.995036	1.000000
3	0.793243	1.000000
1	0.707416	1.000000
3	0.997368	1.000000
1	0.999592	1.000000
3	0.987426	1.000000
4	0.686962	1.000000
4	0.945429	1.000000
1	0.997121	1.000000
1	0.998627	1.000000
2	0.644818	1.000000
3	0.995416	1.000000
1	0.606978	1.000000
3	0.997502	1.000000
1	0.991039	1.000000
1	0.995140	1.000000
3	0.999371	1.000000
2	0.992022	1.000000
2	0.570294	0.750000
1	0.581949	1.000000
1	0.773607	1.000000
3	0.975062	1.000000
3	0.916409	1.000000
3	0.999299	1.000000
3	0.714517	1.000000
3	0.994547	1.000000
3	0.960813	1.000000
1	0.965509	1.000000
1	0.914410	1.000000
4	0.544312	1.000000
4	0.592705	1.000000
3	0.995279	1.000000
4	0.740238	1.000000
3	0.999974	1.000000
1	0.991852	1.000000
1	0.891554	1.000000
1	0.780118	1.000000
1	0.999463	1.000000
4	0.944751	1.000000
1	0.972948	1.000000
3	0.843170	1.000000
3	0.957814	1.000000
3	0.874020	1.000000
3	0.999516	1.000000
1	0.999694	1.000000
3	0.998092	1.000000
2	0.992241	1.000000
3	0.997683	1.000000
1	0.977331	1.000000
2	0.992460	1.000000
1	0.994616	1.000000
3	0.939191	1.000000
4	0.797465	1.000000
4	0.929241	1.000000
1	0.999772	1.000000
3	0.877303	1.000000
1	0.993808	1.000000
1	0.985901	1.000000
2	0.937050	1.000000
4	0.520801	1.000000
3	0.999025	1.000000
3	0.995989	1.000000
1	0.939979	1.000000
3	0.997575	1.000000
2	0.917695	1.000000
3	0.521177	1.000000
1	0.999246	1.000000
2	0.658674	0.875000
1	0.959212	1.000000
2	0.817243	1.000000
3	0.868206	1.000000
4	0.956498	1.000000
3	0.943375	1.000000
1	0.932111	1.000000
3	0.987426	1.000000
2	0.989697	1.000000
1	0.901670	1.000000
3	0.999608	1.000000
1	0.977176	1.000000
3	0.987566	1.000000
2	0.907299	1.000000
1	0.967034	1.000000
1	0.996956	1.000000
3	0.995312	1.000000
4	0.845924	1.000000
2	0.821720	1.000000
1	0.678797	1.000000
3	0.795713	1.000000
1	0.999668	1.000000
1	0.805954	1.000000
4	0.949502	1.000000
3	0.993364	1.000000
2	0.962790	1.000000
1	0.994684	1.000000
2	0.985424	1.000000
1	0.959999	1.000000
1	0.962069	1.000000
3	0.630951	1.000000
2	0.739730	1.000000
1	0.659654	1.000000
1	0.964137	1.000000
1	0.820100	1.000000
3	0.912587	1.000000
2	0.977501	1.000000
3	0.999327	1.000000
3	0.824130	1.000000
2	0.884166	1.000000
3	0.835203	1.000000
3	0.999804	1.000000
2	0.599287	1.000000
2	0.868661	1.000000
4	0.717487	1.000000
3	0.999601	1.000000
1	0.991729	1.000000
2	0.996425	1.000000
1	0.878139	1.000000
2	0.711866	1.000000
1	0.809247	1.000000
2	0.512062	0.500000
2	0.787213	1.000000
3	0.999681	1.000000
1	0.980627	1.000000
1	0.992894	1.000000
1	0.996410	1.000000
3	0.997971	1.000000
1	0.833368	1.000000
3	0.993106	1.000000
1	0.997195	1.000000
3	0.962532	1.000000
2	0.942529	1.000000
3	0.997839	1.000000
2	0.698916	1.000000
2	0.888823	1.000000
2	0.998155	1.000000
1	0.999320	1.000000
3	0.997525	1.000000
1	0.632603	1.000000
3	0.646325	1.000000
2	0.873945	1.000000
1	0.921908	1.000000
2	0.730358	1.000000
3	0.955333	1.000000
3	0.878278	1.000000
3	0.970122	1.000000
2	0.970120	1.000000
2	0.984071	1.000000
1	0.869404	1.000000
1	0.993057	1.000000
1	0.951666	1.000000
2	0.951315	1.000000
2	0.960085	1.000000
1	0.850413	1.000000
3	0.930939	1.000000
1	0.998381	1.000000
4	0.913043	1.000000
2	0.859767	1.000000
3	0.999728	1.000000
3	0.998065	1.000000
1	0.936662	1.000000
4	0.914478	1.000000
1	0.972917	1.000000
3	0.866721	1.000000
3	0.997563	1.000000
4	0.727455	1.000000
4	0.850171	1.000000
4	0.971961	1.000000
2	0.926089	1.000000
3	0.998084	1.000000
1	0.982741	1.000000
1	0.997475	1.000000
3	0.998513	1.000000
4	0.491202	0.750000
4	0.947908	1.000000
3	0.682567	1.000000
3	0.966847	1.000000
4	0.585070	1.000000
1	0.882551	1.000000
1	0.999492	1.000000
3	0.665226	1.000000
3	0.968701	1.000000
1	0.992235	1.000000
4	0.942177	1.000000
4	0.605827	1.000000
4	0.803469	1.000000
1	0.989077	1.000000
1	0.961209	1.000000
3	0.999828	1.000000
2	0.713203	1.000000
2	0.948709	1.000000
2	0.766325	1.000000
1	0.995018	1.000000
2	0.610011	1.000000
1	0.966983	1.000000
1	0.996939	1.000000
1	0.669288	1.000000
4	0.630163	1.000000
2	0.965257	1.000000
1	0.983702	1.000000
1	0.906821	1.000000
1	0.984587	1.000000
1	0.989617	1.000000
1	0.957149	1.000000
2	0.956606	1.000000
2	0.989957	1.000000
1	0.628168	0.875000
1	0.985917	1.000000
4	0.551440	1.000000
4	0.618114	1.000000
3	0.993959	1.000000
1	0.997032	1.000000
2	0.840234	1.000000
1	0.986849	1.000000
3	0.999315	1.000000
1	0.992968	1.000000
3	0.995379	1.000000
2	0.602936	1.000000
3	0.991714	1.000000
3	0.979019	1.000000
3	0.985129	1.000000
2	0.923573	1.000000
1	0.807452	1.000000
2	0.979932	1.000000
3	0.999767	1.000000
4	0.850788	1.000000
3	0.994976	1.000000
2	0.996798	1.000000
4	0.654842	1.000000
1	0.990157	1.000000
1	0.979732	1.000000
3	0.996438	1.000000
2	0.920535	1.000000
4	0.956934	1.000000
1	0.962071	1.000000
4	0.558458	0.750000
1	0.825134	1.000000
1	0.792413	1.000000
4	0.887433	1.000000
1	0.954284	1.000000
4	0.914104	1.000000
1	0.998485	1.000000
1	0.992090	1.000000
2	0.938153	1.000000
3	0.998772	1.000000
2	0.506143	0.625000
2	0.953849	1.000000
1	0.999336	1.000000
1	0.951288	1.000000
2	0.948380	1.000000
2	0.978495	1.000000
3	0.969439	1.000000
1	0.997024	1.000000
2	0.902999	1.000000
1	0.927046	1.000000
1	0.519576	1.000000
1	0.992344	1.000000
4	0.951249	1.000000
1	0.980059	1.000000
1	0.999302	1.000000
1	0.999597	1.000000
3	0.975004	1.000000
1	0.960913	1.000000
1	0.883760	1.000000
2	0.676235	1.000000
